CustomerID,Age,Gender,AnnualIncome,SpendingScore,Region,PreferredChannel,TenureYears,WebsiteVisits,PurchasesLastYear
CUST01586,36,Male,44724,60,East,Social Media,1,7,6
CUST01587,31,Female,79209,90,West,SMS,4,8,6
CUST01588,26,Male,66829,17,South,SMS,7,10,6
CUST01589,35,Male,26937,40,West,Email,0,8,7
CUST01590,24,Female,49166,66,East,Email,10,20,7
CUST01591,5,Male,55446,85,East,Social Media,12,8,6
CUST01592,39,Male,38567,54,East,SMS,12,13,3
CUST01593,44,Female,15361,71,South,Phone Call,13,14,7
CUST01594,11,Male,51482,44,South,SMS,9,7,5
CUST01595,24,Female,38183,84,South,Email,6,14,6
CUST01596,41,Female,38242,67,East,Phone Call,7,12,5
CUST01597,55,Female,44679,57,South,SMS,14,16,8
CUST01598,35,Female,47994,36,North,Social Media,10,7,9
CUST01599,27,Female,49863,57,West,SMS,12,6,5
CUST01600,33,Male,36740,43,West,Phone Call,4,10,6
CUST01601,48,Female,46696,44,North,Social Media,3,8,4
CUST01602,28,Female,23638,62,South,Phone Call,0,7,1
CUST01603,27,Female,54665,83,West,Email,8,17,4
CUST01604,30,Female,7155,61,East,Email,1,13,4
CUST01605,25,Male,45657,94,West,SMS,14,9,3
CUST01606,36,Male,63787,11,West,SMS,10,9,4
CUST01607,51,Male,34109,77,West,Email,13,9,2
CUST01608,38,Female,60746,33,South,Phone Call,13,11,4
CUST01609,32,Male,67335,66,North,Phone Call,4,14,6
CUST01610,32,Male,381,23,West,Social Media,6,5,5
CUST01611,19,Female,47729,49,East,Social Media,7,17,6
CUST01612,43,Female,6863,20,West,Social Media,14,11,8
CUST01613,34,Male,48226,94,South,Email,13,9,5
CUST01614,33,Male,49892,15,South,Email,10,6,3
CUST01615,66,Male,12761,66,East,Email,9,9,7
CUST01616,37,Male,78872,30,West,SMS,14,15,2
CUST01617,27,Female,54290,89,West,Phone Call,3,11,3
CUST01618,30,Female,37264,4,East,Email,9,12,3
CUST01619,46,Female,71980,64,North,Social Media,0,9,5
CUST01620,36,Female,23065,65,South,Social Media,6,8,5
CUST01621,20,Female,31562,8,North,Email,11,16,6
CUST01622,44,Male,15508,52,North,Email,12,11,6
CUST01623,28,Female,77015,14,West,Phone Call,9,15,3
CUST01624,53,Female,54985,58,East,Social Media,10,9,7
CUST01625,45,Male,59891,11,South,Phone Call,10,13,5
CUST01626,30,Female,54515,59,North,Email,8,9,2
CUST01627,47,Male,58606,24,North,Phone Call,0,5,1
CUST01628,35,Female,51171,88,West,SMS,13,15,2
CUST01629,43,Female,54063,32,West,Email,0,10,2
CUST01630,39,Female,51614,89,West,Social Media,14,10,4
CUST01631,26,Male,40871,46,East,Social Media,14,10,5
CUST01632,28,Female,49300,28,South,Phone Call,14,8,6
CUST01633,45,Male,54103,16,South,Email,6,6,4
CUST01634,31,Female,51658,42,West,Social Media,8,14,6
CUST01635,30,Female,27833,16,North,Phone Call,4,8,6
CUST01636,25,Male,29825,100,West,Phone Call,3,8,5
CUST01637,39,Male,66242,12,West,Email,5,12,3
CUST01638,55,Female,45395,76,East,Social Media,8,11,2
CUST01639,24,Male,58770,62,West,Social Media,1,10,3
CUST01640,35,Female,33618,34,South,Social Media,4,6,6
CUST01641,49,Female,27902,38,West,Email,3,9,7
CUST01642,34,Male,37346,84,South,Email,12,11,9
CUST01643,39,Male,46661,47,North,Email,2,13,2
CUST01644,24,Male,40022,79,South,SMS,4,8,5
CUST01645,39,Female,69409,22,South,Phone Call,13,11,3
CUST01646,33,Male,52692,80,West,SMS,6,10,4
CUST01647,44,Female,77734,88,South,SMS,12,13,9
CUST01648,46,Male,56066,3,South,Social Media,10,12,9
CUST01649,60,Male,13811,1,North,Social Media,2,7,8
CUST01650,40,Male,65840,53,South,Phone Call,2,9,7
CUST01651,38,Male,27356,64,South,Phone Call,13,11,8
CUST01652,36,Male,53458,44,West,Email,5,10,4
CUST01653,31,Female,38379,47,East,Social Media,4,13,4
CUST01654,38,Male,82140,38,West,SMS,2,13,5
CUST01655,32,Male,71593,63,North,Phone Call,0,14,4
CUST01656,36,Female,38872,81,West,Phone Call,9,9,6
CUST01657,48,Female,48089,41,South,SMS,14,12,5
CUST01658,24,Female,53668,21,East,Email,1,8,8
CUST01659,46,Female,62951,45,West,Social Media,14,4,2
CUST01660,48,Male,50437,13,West,Social Media,2,12,1
CUST01661,33,Male,34626,66,North,SMS,3,6,2
CUST01662,13,Female,39236,66,South,Email,14,6,0
CUST01663,28,Male,49932,43,West,SMS,4,10,5
CUST01664,47,Female,68516,62,West,Social Media,9,11,5
CUST01665,34,Female,56417,89,East,SMS,13,9,6
CUST01666,25,Male,38398,92,North,SMS,13,15,2
CUST01667,29,Male,59725,48,South,Social Media,14,12,4
CUST01668,43,Female,44195,26,West,Social Media,8,9,2
CUST01669,40,Male,63356,99,East,Social Media,3,9,4
CUST01670,32,Female,87905,92,West,SMS,11,9,8
CUST01671,31,Female,44617,61,West,SMS,8,8,3
CUST01672,31,Female,62024,62,North,SMS,4,16,3
CUST01673,25,Female,38819,97,East,Email,12,13,3
CUST01674,51,Male,48316,82,East,Phone Call,2,11,3
CUST01675,31,Female,50443,14,South,Email,6,13,3
CUST01676,47,Female,47094,54,West,Phone Call,7,4,5
CUST01677,50,Female,86945,41,East,Social Media,8,8,5
CUST01678,44,Male,45401,60,West,Phone Call,8,11,4
CUST01679,30,Female,58802,9,West,Email,5,8,4
CUST01680,39,Female,21048,44,South,Social Media,14,5,7
CUST01681,34,Male,56479,56,South,Phone Call,8,12,2
CUST01682,25,Female,67130,94,East,Phone Call,2,11,3
CUST01683,38,Female,42086,3,West,Phone Call,1,8,2
CUST01684,23,Female,12346,98,East,SMS,4,16,6
CUST01685,46,Female,49420,97,West,Social Media,6,10,5
CUST01686,30,Male,50257,91,East,SMS,10,7,7
CUST01687,37,Male,60861,59,East,Social Media,14,11,7
CUST01688,37,Male,80163,73,West,Phone Call,6,4,5
CUST01689,32,Female,44299,13,North,Phone Call,14,12,5
CUST01690,40,Male,37155,30,South,Email,10,14,4
CUST01691,30,Male,32496,53,West,Phone Call,5,9,3
CUST01692,43,Female,52971,80,East,SMS,2,9,4
CUST01693,21,Male,57190,51,North,SMS,13,8,6
CUST01694,36,Male,41815,42,East,Phone Call,5,9,5
CUST01695,54,Male,61680,26,North,SMS,14,13,0
CUST01696,24,Female,56980,59,West,Phone Call,0,11,6
CUST01697,28,Female,50648,69,South,Email,2,12,11
CUST01698,40,Male,36463,91,East,Email,1,9,7
CUST01699,36,Male,42772,79,North,Phone Call,14,8,4
CUST01700,38,Female,13553,92,North,Email,3,9,6
CUST01701,39,Female,53536,3,South,Phone Call,7,7,5
CUST01702,41,Female,50395,41,East,SMS,2,12,5
CUST01703,46,Female,52827,1,West,Phone Call,14,6,4
CUST01704,39,Male,57564,65,West,Social Media,5,12,5
CUST01705,32,Female,55787,70,East,Social Media,9,5,5
CUST01706,41,Male,48344,75,South,Phone Call,13,10,6
CUST01707,53,Female,50730,50,South,Phone Call,0,7,5
CUST01708,33,Female,28935,80,South,Phone Call,3,7,5
CUST01709,25,Female,41244,97,North,Email,4,10,3
CUST01710,46,Female,50757,88,North,Social Media,4,9,11
CUST01711,33,Male,38962,59,South,Phone Call,0,6,7
CUST01712,13,Male,62902,96,East,Phone Call,14,11,2
CUST01713,43,Male,40120,74,West,SMS,8,11,5
CUST01714,29,Female,53244,63,North,SMS,4,5,7
CUST01715,34,Male,51748,25,South,Email,8,15,3
CUST01716,38,Female,61194,10,North,Email,6,10,9
CUST01717,36,Female,63511,77,North,Social Media,4,12,6
CUST01718,42,Male,60410,1,South,Social Media,8,13,3
CUST01719,30,Female,18409,99,East,Phone Call,4,9,4
CUST01720,40,Female,67912,14,West,Social Media,9,16,9
CUST01721,32,Male,72909,21,East,Phone Call,8,5,7
CUST01722,42,Female,42768,58,North,Email,4,7,5
CUST01723,41,Female,53549,38,East,Email,0,11,2
CUST01724,25,Male,36637,1,East,Email,6,13,6
CUST01725,45,Male,20774,84,West,SMS,4,12,3
CUST01726,29,Female,38919,5,South,Social Media,4,9,3
CUST01727,43,Male,41897,44,South,Email,5,13,5
CUST01728,38,Female,44677,96,South,Email,5,12,3
CUST01729,53,Male,35616,65,East,Email,6,13,6
CUST01730,32,Female,38998,57,East,Social Media,11,11,5
CUST01731,31,Male,49834,45,West,Social Media,14,12,8
CUST01732,34,Male,38446,60,South,SMS,7,10,5
CUST01733,31,Female,58152,66,West,SMS,0,4,7
CUST01734,42,Male,60224,95,West,SMS,9,10,1
CUST01735,18,Male,85705,47,East,SMS,10,13,5
CUST01736,24,Female,66885,26,South,Email,2,5,3
CUST01737,24,Male,53646,9,North,Phone Call,5,9,3
CUST01738,44,Male,40696,51,North,SMS,0,13,2
CUST01739,52,Male,54406,94,East,Phone Call,13,12,3
CUST01740,33,Female,54898,8,East,Email,4,7,6
CUST01741,33,Male,42300,5,East,Email,4,12,3
CUST01742,35,Female,61755,39,East,Social Media,9,8,4
CUST01743,46,Female,29028,68,North,Phone Call,8,10,3
CUST01744,25,Male,46334,40,South,Phone Call,10,10,8
CUST01745,37,Female,58337,36,West,Email,1,11,6
CUST01746,44,Female,45686,21,North,Social Media,6,6,3
CUST01747,40,Female,46898,97,South,SMS,8,9,6
CUST01748,36,Female,47933,26,East,SMS,7,14,1
CUST01749,45,Male,37465,75,West,Social Media,0,11,5
CUST01750,7,Male,67608,85,South,Social Media,13,11,5
CUST01751,41,Male,34729,86,South,SMS,13,9,8
CUST01752,28,Female,54772,56,West,Email,0,10,3
CUST01753,16,Female,56204,57,South,Email,11,13,5
CUST01754,40,Male,35770,59,South,Social Media,1,13,4
CUST01755,48,Female,51096,7,West,Email,0,11,4
CUST01756,33,Male,36355,42,West,Email,7,11,3
CUST01757,44,Female,70865,13,North,Phone Call,6,8,7
CUST01758,51,Male,32918,84,East,SMS,5,13,9
CUST01759,48,Male,40191,79,East,Social Media,14,13,4
CUST01760,51,Male,31636,34,South,SMS,1,7,7
CUST01761,42,Female,29634,100,East,Phone Call,10,9,7
CUST01762,35,Male,73868,53,North,Email,8,8,5
CUST01763,18,Female,58141,46,South,Email,12,9,4
CUST01764,32,Female,52104,57,East,Phone Call,0,5,6
CUST01765,26,Male,40151,61,East,SMS,0,12,6
CUST01766,56,Male,63614,89,South,Phone Call,1,9,4
CUST01767,33,Female,37636,56,West,Email,6,13,4
CUST01768,36,Female,61904,29,North,Email,9,9,4
CUST01769,40,Male,36912,92,South,SMS,13,14,8
CUST01770,35,Male,40332,14,South,Email,11,7,3
CUST01771,51,Female,61374,68,East,SMS,0,12,1
CUST01772,28,Male,62957,71,West,Social Media,13,11,4
CUST01773,36,Male,58962,13,East,Email,2,14,2
CUST01774,27,Male,34254,17,South,Email,9,10,4
CUST01775,21,Male,43299,29,South,SMS,7,19,6
CUST01776,28,Female,52353,81,East,Social Media,11,13,5
CUST01777,34,Female,37260,100,West,Email,6,7,7
CUST01778,30,Male,70564,83,South,Email,7,15,8
CUST01779,28,Male,13970,90,North,Social Media,12,10,5
CUST01780,20,Female,38318,73,West,Email,12,14,4
CUST01781,34,Female,42356,2,South,SMS,11,8,3
CUST01782,19,Female,7340,62,West,Social Media,5,10,4
CUST01783,42,Female,29056,20,West,Social Media,7,9,8
CUST01784,35,Female,59379,87,North,Phone Call,14,7,5
CUST01785,20,Male,50454,82,South,Email,4,16,9
CUST01786,31,Male,73597,56,West,Social Media,8,15,2
CUST01787,27,Female,73178,90,South,Social Media,9,16,3
CUST01788,38,Female,56495,52,South,Social Media,10,10,6
CUST01789,48,Male,54698,25,West,Phone Call,12,7,5
CUST01790,16,Female,50988,62,East,Email,0,11,5
CUST01791,36,Female,10173,17,West,Social Media,6,16,4
CUST01792,33,Male,29081,39,East,Email,5,8,7
CUST01793,41,Male,51510,10,East,Social Media,7,4,6
CUST01794,37,Male,59240,59,East,SMS,1,6,6
CUST01795,27,Male,54345,25,East,Social Media,0,9,9
CUST01796,31,Female,36613,28,West,Social Media,0,6,3
CUST01797,27,Male,64061,90,East,Phone Call,13,17,6
CUST01798,45,Female,72236,76,South,Social Media,1,15,7
CUST01799,35,Female,64069,61,West,SMS,4,6,7
CUST01800,54,Female,64843,58,North,Social Media,6,8,6
CUST01801,34,Female,41611,44,East,SMS,14,4,3
CUST01802,27,Male,66139,83,West,SMS,12,13,4
CUST01803,19,Female,52186,23,East,SMS,8,13,4
CUST01804,16,Female,57673,78,South,Phone Call,3,9,6
CUST01805,19,Female,55481,17,East,Email,12,13,1
CUST01806,37,Male,48177,79,West,Email,8,10,5
CUST01807,40,Male,37099,85,South,SMS,13,10,6
CUST01808,19,Male,48767,38,East,Phone Call,10,9,7
CUST01809,43,Male,64801,30,North,Phone Call,14,11,2
CUST01810,30,Male,43377,19,East,Email,2,9,3
CUST01811,36,Female,63400,32,East,SMS,11,7,1
CUST01812,51,Male,61056,93,South,Email,5,5,4
CUST01813,43,Female,45515,86,East,Email,8,11,10
CUST01814,32,Male,70832,20,West,Phone Call,10,15,3
CUST01815,26,Female,44666,64,West,Phone Call,14,6,2
CUST01816,13,Male,72643,36,South,Social Media,13,9,2
CUST01817,27,Female,56511,65,West,Phone Call,12,14,4
CUST01818,32,Male,49762,83,North,Phone Call,0,11,7
CUST01819,25,Female,36682,43,East,Email,11,12,4
CUST01820,33,Female,48676,26,South,Phone Call,3,11,4
CUST01821,35,Female,46943,7,West,Phone Call,4,9,9
CUST01822,32,Female,31125,34,North,Email,10,6,7
CUST01823,28,Female,46735,36,North,Phone Call,5,6,5
CUST01824,36,Female,37942,6,South,Phone Call,10,7,8
CUST01825,39,Male,58789,37,South,Social Media,7,12,2
CUST01826,24,Male,69594,62,West,SMS,11,11,3
CUST01827,49,Female,31596,86,East,Social Media,1,10,4
CUST01828,34,Female,75684,73,North,Phone Call,5,16,7
CUST01829,35,Female,48071,60,North,Email,6,8,3
CUST01830,42,Female,35374,93,South,Email,5,11,9
CUST01831,37,Female,61366,64,North,SMS,13,16,4
CUST01832,44,Female,43303,50,South,Email,3,10,3
CUST01833,37,Female,48773,52,East,Phone Call,5,11,6
CUST01834,28,Male,43935,17,South,Social Media,3,7,5
CUST01835,38,Female,37748,60,East,SMS,8,6,4
CUST01836,23,Female,60859,77,West,Social Media,12,13,9
CUST01837,36,Male,45705,81,South,Email,0,9,2
CUST01838,34,Male,28450,54,West,Phone Call,11,9,3
CUST01839,32,Female,58265,10,East,SMS,8,13,6
CUST01840,33,Male,31916,25,North,Email,10,9,5
CUST01841,16,Male,32701,18,West,Email,3,9,1
CUST01842,29,Male,67889,64,South,Social Media,2,13,6
CUST01843,35,Female,32054,79,South,Email,10,7,7
CUST01844,36,Female,15253,59,West,Social Media,4,12,6
CUST01845,24,Male,59342,27,West,Email,2,8,3
CUST01846,47,Female,45442,58,West,Social Media,0,8,3
CUST01847,26,Female,46735,61,South,Social Media,7,13,7
CUST01848,44,Female,45282,83,West,Phone Call,8,11,3
CUST01849,39,Male,53475,79,West,SMS,5,7,1
CUST01850,28,Male,38709,71,East,SMS,1,6,7
CUST01851,52,Male,72141,43,West,Phone Call,12,8,4
CUST01852,23,Male,27856,80,West,Email,5,7,7
CUST01853,44,Female,56673,88,South,Email,5,8,2
CUST01854,45,Female,59631,87,South,SMS,5,17,1
CUST01855,28,Female,38605,11,North,Social Media,9,13,2
CUST01856,48,Male,34643,88,South,Social Media,10,11,6
CUST01857,32,Male,65257,5,South,SMS,13,12,5
CUST01858,37,Female,35137,58,South,SMS,11,10,4
CUST01859,37,Male,40900,39,South,Phone Call,8,8,5
CUST01860,33,Male,63309,48,West,Email,3,10,6
CUST01861,43,Female,50521,94,North,Social Media,1,10,4
CUST01862,42,Male,23042,80,South,Phone Call,7,10,3
CUST01863,17,Male,76205,20,West,SMS,5,8,4
CUST01864,48,Female,42049,93,South,Phone Call,14,12,3
CUST01865,18,Male,43958,81,North,Phone Call,14,15,6
CUST01866,45,Female,53836,19,East,Social Media,14,12,5
CUST01867,46,Female,59376,60,East,Phone Call,9,9,5
CUST01868,24,Male,79416,26,North,Social Media,0,14,2
CUST01869,30,Female,25098,79,West,SMS,14,7,3
CUST01870,23,Male,62389,25,West,Social Media,5,13,6
CUST01871,32,Male,61145,15,North,Email,1,10,4
CUST01872,31,Male,47942,84,East,SMS,3,7,4
CUST01873,42,Male,61809,94,South,Social Media,1,12,5
CUST01874,48,Male,64014,21,East,SMS,3,10,8
CUST01875,48,Male,29270,47,South,Phone Call,6,13,3
CUST01876,29,Male,76246,35,North,SMS,7,10,6
CUST01877,32,Male,26618,44,North,Social Media,13,8,5
CUST01878,18,Male,32970,6,North,Phone Call,2,11,0
CUST01879,26,Female,46073,75,East,Email,13,9,3
CUST01880,44,Female,78874,23,North,SMS,12,13,11
CUST01881,51,Male,45376,39,East,Social Media,0,11,2
CUST01882,22,Male,49520,73,West,SMS,9,16,4
CUST01883,29,Male,71481,18,South,SMS,14,7,3
CUST01884,34,Female,45495,100,South,Social Media,13,9,5
CUST01885,37,Female,32323,40,South,Email,0,14,4
CUST01886,26,Male,43741,36,North,Social Media,9,17,2
CUST01887,39,Male,70561,28,South,SMS,14,2,2
CUST01888,30,Male,51062,64,North,Email,10,7,4
CUST01889,34,Female,78959,83,East,Email,6,7,4
CUST01890,40,Male,61069,94,North,Email,14,13,6
CUST01891,35,Female,40327,58,South,Email,11,7,3
CUST01892,30,Female,50766,38,North,SMS,0,12,4
CUST01893,33,Male,37201,79,North,Social Media,2,6,2
CUST01894,34,Female,39973,44,East,Social Media,10,13,1
CUST01895,31,Male,117186,76,North,Phone Call,4,9,10
CUST01896,32,Female,65279,2,South,Phone Call,10,8,3
CUST01897,50,Female,62916,73,North,Phone Call,4,8,3
CUST01898,40,Male,40652,35,West,Email,14,6,5
CUST01899,32,Male,73543,1,North,Email,10,10,4
CUST01900,41,Female,66491,46,West,Social Media,14,11,3
CUST01901,31,Female,78224,60,South,Email,3,7,4
CUST01902,46,Female,77496,63,West,Social Media,7,6,3
CUST01903,38,Male,27813,95,West,Phone Call,2,10,8
CUST01904,33,Male,33352,92,West,Social Media,7,8,5
CUST01905,39,Male,34943,45,West,Email,5,11,5
CUST01906,19,Male,35840,57,West,Social Media,3,7,5
CUST01907,23,Female,54851,37,North,Social Media,9,16,3
CUST01908,23,Female,41497,7,East,Social Media,10,7,4
CUST01909,36,Female,81088,16,West,Email,14,5,5
CUST01910,52,Female,78570,50,South,SMS,2,8,5
CUST01911,57,Female,49903,14,South,Phone Call,9,10,4
CUST01912,41,Male,79329,97,North,SMS,14,8,4
CUST01913,40,Male,72322,6,East,SMS,12,10,0
CUST01914,16,Female,43239,61,East,SMS,11,10,5
CUST01915,29,Female,19861,21,West,SMS,9,13,5
CUST01916,27,Female,46730,10,South,Email,1,19,2
CUST01917,28,Female,40330,32,South,Email,5,13,3
CUST01918,33,Female,53097,6,North,SMS,14,9,2
CUST01919,30,Female,51338,2,West,SMS,0,6,5
CUST01920,15,Female,50945,39,South,Social Media,9,11,2
CUST01921,42,Female,57855,49,West,Social Media,7,14,3
CUST01922,24,Male,31812,27,East,Phone Call,12,4,1
CUST01923,37,Female,56170,56,West,Phone Call,4,11,8
CUST01924,55,Female,43405,14,West,Phone Call,12,6,5
CUST01925,25,Male,52999,23,North,Social Media,6,10,10
CUST01926,9,Male,64361,85,North,SMS,11,11,9
CUST01927,32,Female,31634,51,East,SMS,11,6,6
CUST01928,46,Male,45780,94,East,Phone Call,6,7,3
CUST01929,54,Male,48221,25,West,Phone Call,10,5,10
CUST01930,22,Female,42285,53,South,Email,9,8,9
CUST01931,39,Male,63497,88,West,Phone Call,5,13,4
CUST01932,30,Female,39194,11,East,Social Media,4,9,7
CUST01933,33,Female,41668,35,North,Social Media,1,5,2
CUST01934,61,Female,39351,55,North,Phone Call,14,9,6
CUST01935,19,Male,66380,58,East,Phone Call,2,15,7
CUST01936,37,Male,42613,68,West,Email,14,6,1
CUST01937,39,Female,56900,37,South,Email,2,14,4
CUST01938,45,Female,79635,100,North,Email,4,9,1
CUST01939,35,Male,48877,77,West,Social Media,1,7,3
CUST01940,38,Female,66680,9,South,Email,10,11,9
CUST01941,31,Male,75070,28,East,SMS,0,7,8
CUST01942,37,Male,65407,55,West,SMS,3,10,4
CUST01943,31,Male,49747,46,South,SMS,9,12,3
CUST01944,41,Male,59631,80,West,Email,12,10,7
CUST01945,31,Male,30689,70,North,Social Media,2,12,6
CUST01946,38,Male,38299,27,East,Social Media,10,9,5
CUST01947,34,Female,40929,10,North,Email,2,10,4
CUST01948,46,Female,83609,23,North,Phone Call,11,9,2
CUST01949,34,Male,37811,21,West,Phone Call,9,13,4
CUST01950,17,Male,37587,90,East,Email,10,12,1
CUST01951,47,Female,34341,45,West,Social Media,5,10,4
CUST01952,25,Female,58397,3,South,SMS,11,11,11
CUST01953,28,Female,52139,59,East,Phone Call,8,7,6
CUST01954,29,Female,66301,43,North,SMS,9,7,2
CUST01955,48,Female,60068,99,North,Social Media,12,17,2
CUST01956,13,Female,29294,7,North,Phone Call,9,12,6
CUST01957,66,Female,37890,27,West,Email,10,6,5
CUST01958,45,Female,70479,62,West,SMS,14,12,8
CUST01959,37,Male,46950,42,West,SMS,12,13,3
CUST01960,34,Female,67813,97,East,SMS,13,1,5
CUST01961,37,Male,47754,4,East,Email,1,8,4
CUST01962,40,Female,35485,90,East,Email,4,13,7
CUST01963,41,Female,45451,62,East,SMS,1,13,5
CUST01964,40,Female,35479,8,South,Email,5,9,6
CUST01965,35,Female,41516,84,North,Phone Call,0,12,9
CUST01966,33,Female,53013,17,West,Social Media,0,13,7
CUST01967,33,Male,57674,5,West,Phone Call,8,12,6
CUST01968,33,Female,26147,63,South,Email,9,10,7
CUST01969,46,Male,49739,9,North,Social Media,4,14,8
CUST01970,40,Male,41200,8,North,SMS,8,11,9
CUST01971,5,Female,40273,7,South,SMS,11,8,4
CUST01972,41,Male,51990,37,East,Social Media,11,11,3
CUST01973,36,Female,41743,100,North,Phone Call,7,10,5
CUST01974,34,Female,70732,55,East,SMS,8,5,9
CUST01975,31,Female,67820,67,South,SMS,8,7,3
CUST01976,46,Male,67727,8,West,SMS,7,10,5
CUST01977,44,Female,42576,69,West,Email,2,12,4
CUST01978,27,Male,35562,5,West,Phone Call,6,5,3
CUST01979,39,Female,51230,17,West,Email,3,8,8
CUST01980,25,Female,47744,58,North,Social Media,7,11,2
CUST01981,21,Male,40867,63,East,Social Media,6,10,5
CUST01982,28,Male,32363,27,West,Email,11,12,8
CUST01983,43,Male,49377,76,West,SMS,8,14,3
CUST01984,44,Male,43938,92,West,Email,7,13,6
CUST01985,40,Male,60325,68,South,Phone Call,13,3,6
CUST01986,42,Male,59976,28,North,SMS,2,7,6
CUST01987,40,Female,66511,89,South,Social Media,4,9,5
CUST01988,28,Male,31110,58,East,Phone Call,2,7,8
CUST01989,39,Female,56015,50,West,Social Media,10,13,3
CUST01990,43,Female,39088,100,North,Phone Call,11,8,4
CUST01991,42,Female,31693,67,North,Phone Call,8,9,6
CUST01992,46,Female,43570,31,North,Phone Call,0,16,1
CUST01993,42,Female,66030,12,South,Social Media,6,11,5
CUST01994,38,Male,44415,55,South,Email,8,10,8
CUST01995,45,Female,73481,4,South,Email,2,9,5
CUST01996,34,Female,58233,94,South,SMS,6,9,7
CUST01997,26,Female,44088,42,East,Social Media,6,14,3
CUST01998,33,Male,67400,91,West,SMS,10,15,6
CUST01999,27,Male,56680,54,West,SMS,13,8,4
CUST02000,28,Male,36011,22,South,Phone Call,1,12,4
CUST02001,33,Male,77882,1,South,Phone Call,4,9,3
CUST02002,27,Female,53892,48,South,Email,9,6,9
CUST02003,31,Male,50281,43,East,Email,13,6,8
CUST02004,16,Female,37167,20,East,SMS,12,8,6
CUST02005,37,Male,67693,18,North,SMS,6,8,5
CUST02006,35,Male,57759,70,West,SMS,1,10,1
CUST02007,26,Male,59438,49,South,Email,9,7,2
CUST02008,41,Male,42387,76,North,SMS,9,10,5
CUST02009,44,Female,62511,17,West,Email,1,12,2
CUST02010,18,Male,63677,53,North,Social Media,10,7,4
CUST02011,27,Female,39968,22,East,Social Media,12,18,14
CUST02012,27,Female,28745,82,East,SMS,5,7,4
CUST02013,25,Female,58720,10,North,Email,1,13,4
CUST02014,43,Female,26399,24,North,Social Media,9,10,3
CUST02015,33,Female,52280,84,West,Email,13,11,3
CUST02016,32,Female,43291,12,South,Email,0,18,3
CUST02017,14,Female,68279,4,West,Social Media,2,10,4
CUST02018,41,Male,44107,42,West,SMS,11,10,4
CUST02019,22,Female,66609,5,East,SMS,0,11,5
CUST02020,35,Male,42286,26,East,Social Media,5,10,5
